Experimental,Predicted,TrainTest
8.45814978,30.004846626487296,Train
20.44052863,30.004846626487296,Train
25.72687225,30.004846626487296,Train
40.52863436,30.004846626487296,Train
42.2907489,30.004846626487296,Train
42.64317181,30.004846626487296,Train
4.933920705,25.97474394108671,Train
17.97356828,25.97474394108671,Train
23.96475771,25.97474394108671,Train
30.30837004,25.97474394108671,Train
35.94713656,25.97474394108671,Train
34.88986784,25.97474394108671,Train
34.88986784,25.97474394108671,Train
20.46086073,51.8953889070623,Train
38.33554111,51.8953889070623,Train
45.4140353,51.8953889070623,Train
54.02144111,51.8953889070623,Train
60.77539201,51.8953889070623,Train
70.86858076,51.8953889070623,Train
71.05942516,51.8953889070623,Train
17.37716028,37.01032731989602,Train
28.15825144,37.01032731989602,Train
32.45818059,37.01032731989602,Train
41.07097748,37.01032731989602,Train
45.35688981,37.01032731989602,Train
46.83081236,37.01032731989602,Train
47.06370722,37.01032731989602,Train
14.59428237,31.513339038439586,Train
25.98672253,31.513339038439586,Train
36.75379686,31.513339038439586,Train
40.3464157,31.513339038439586,Train
40.25153261,31.513339038439586,Train
24.01204975,66.78691950523233,Train
43.74093029,66.78691950523233,Train
56.67433273,66.78691950523233,Train
73.31271055,66.78691950523233,Train
80.68638248,66.78691950523233,Train
114.4665069,66.78691950523233,Train
23.39530967,70.8920794089477,Train
41.8884426,70.8920794089477,Train
58.52682042,70.8920794089477,Train
62.81225706,70.8920794089477,Train
76.97913967,70.8920794089477,Train
107.0542887,70.8920794089477,Train
125.8172454,70.8920794089477,Train
20.92381446,66.48000489452143,Train
36.3287121,66.48000489452143,Train
52.35034983,66.48000489452143,Train
69.5941306,66.48000489452143,Train
74.50991189,66.48000489452143,Train
101.4945582,66.48000489452143,Train
121.4932625,66.48000489452143,Train
2.50430312,13.739568767353425,Train
4.950542306,13.739568767353425,Train
6.880519832,13.739568767353425,Train
12.79909503,13.739568767353425,Train
16.91712454,13.739568767353425,Train
21.86112761,13.739568767353425,Train
28.99972189,13.739568767353425,Train
0.23255814,45.03066545909025,Train
26.74418605,45.03066545909025,Train
41.39534884,45.03066545909025,Train
46.04651163,45.03066545909025,Train
60.23255814,45.03066545909025,Train
84.88372093,45.03066545909025,Train
4.5,90.57579890856535,Train
25.2,90.57579890856535,Train
50.4,90.57579890856535,Train
75.6,90.57579890856535,Train
98.1,90.57579890856535,Train
122.4,90.57579890856535,Train
136.8,90.57579890856535,Train
154.8,90.57579890856535,Train
163.8,90.57579890856535,Train
4.5,91.03902104961502,Train
25.2,91.03902104961502,Train
50.4,91.03902104961502,Train
75.6,91.03902104961502,Train
98.1,91.03902104961502,Train
122.4,91.03902104961502,Train
134.1,91.03902104961502,Train
144.9,91.03902104961502,Train
161.1,91.03902104961502,Train
4.5,82.69706875216707,Train
25.2,82.69706875216707,Train
50.4,82.69706875216707,Train
74.7,82.69706875216707,Train
98.1,82.69706875216707,Train
121.5,82.69706875216707,Train
134.1,82.69706875216707,Train
157.5,82.69706875216707,Train
33.80159971,106.60153331822784,Train
78.83078362,106.60153331822784,Train
131.8902926,106.60153331822784,Train
165.9662362,106.60153331822784,Train
98.94731815,171.2530664552187,Train
178.6750356,171.2530664552187,Train
201.7932141,171.2530664552187,Train
210.8777795,171.2530664552187,Train
43.72469636,168.33178788256075,Train
68.01619433,168.33178788256075,Train
97.1659919,168.33178788256075,Train
119.0283401,168.33178788256075,Train
161.5384615,168.33178788256075,Train
210.1214575,168.33178788256075,Train
223.4817814,168.33178788256075,Train
248.9878543,168.33178788256075,Train
264.7773279,168.33178788256075,Train
267.2064777,168.33178788256075,Train
100.0851064,119.23630235073236,Train
121.5319149,119.23630235073236,Train
126.0,119.23630235073236,Train
130.4680851,119.23630235073236,Train
3.092369478,21.80721467072881,Train
9.136546185,21.80721467072881,Train
15.46184739,21.80721467072881,Train
20.52208835,21.80721467072881,Train
28.95582329,21.80721467072881,Train
31.76706827,21.80721467072881,Train
31.62650602,21.80721467072881,Train
32.04819277,21.80721467072881,Train
9.216216216,17.95437797200353,Train
11.27027027,17.95437797200353,Train
13.43243243,17.95437797200353,Train
17.64864865,17.95437797200353,Train
22.08108108,17.95437797200353,Train
24.24324324,17.95437797200353,Train
25.54054054,17.95437797200353,Train
15.94887836,62.05800988854632,Train
71.89484699,62.05800988854632,Train
69.63018505,62.05800988854632,Train
69.34592722,62.05800988854632,Train
69.74657408,62.05800988854632,Train
76.39552126,62.05800988854632,Train
16.37385421,33.62872603643172,Train
18.09662811,33.62872603643172,Train
27.94475276,33.62872603643172,Train
41.96448058,33.62872603643172,Train
43.66036353,33.62872603643172,Train
44.74067781,33.62872603643172,Train
45.44802644,33.62872603643172,Train
10.44776119,51.35142763284725,Train
19.90049751,51.35142763284725,Train
29.85074627,51.35142763284725,Train
39.30348259,51.35142763284725,Train
49.25373134,51.35142763284725,Train
68.15920398,51.35142763284725,Train
75.12437811,51.35142763284725,Train
82.08955224,51.35142763284725,Train
86.06965174,51.35142763284725,Train
38.18676375,57.96849278788829,Train
48.40164878,57.96849278788829,Train
55.13234156,57.96849278788829,Train
63.5490553,57.96849278788829,Train
65.29721926,57.96849278788829,Train
67.34521792,57.96849278788829,Train
68.31900069,57.96849278788829,Train
3.333333333,32.09389415842154,Train
29.76190476,32.09389415842154,Train
52.85714286,32.09389415842154,Train
44.39790576,71.66389128041051,Train
63.2460733,71.66389128041051,Train
78.7434555,71.66389128041051,Train
93.82198953,71.66389128041051,Train
9.333333333,109.3859789700885,Train
42.0,109.3859789700885,Train
84.0,109.3859789700885,Train
104.2222222,109.3859789700885,Train
124.4444444,109.3859789700885,Train
140.0,109.3859789700885,Train
147.7777778,109.3859789700885,Train
149.3333333,109.3859789700885,Train
150.8888889,109.3859789700885,Train
152.4444444,109.3859789700885,Train
20.22222222,162.4860188249003,Train
93.33333333,162.4860188249003,Train
140.0,162.4860188249003,Train
164.8888889,162.4860188249003,Train
186.6666667,162.4860188249003,Train
206.8888889,162.4860188249003,Train
211.5555556,162.4860188249003,Train
213.1111111,162.4860188249003,Train
214.6666667,162.4860188249003,Train
19.71830986,127.92019038419527,Train
39.43661972,127.92019038419527,Train
82.15962441,127.92019038419527,Train
139.6713615,127.92019038419527,Train
187.3239437,127.92019038419527,Train
310.5633803,127.92019038419527,Train
37.79342723,125.92426927156349,Train
54.22535211,125.92426927156349,Train
77.23004695,125.92426927156349,Train
129.8122066,125.92426927156349,Train
184.0375587,125.92426927156349,Train
192.2535211,125.92426927156349,Train
200.4694836,125.92426927156349,Train
30.96330275,86.9678219461152,Train
45.87155963,86.9678219461152,Train
90.59633028,86.9678219461152,Train
103.2110092,86.9678219461152,Train
110.0917431,86.9678219461152,Train
111.2385321,86.9678219461152,Train
112.3853211,86.9678219461152,Train
24.40677966,84.80144790771374,Train
40.0,84.80144790771374,Train
62.37288136,84.80144790771374,Train
81.3559322,84.80144790771374,Train
92.88135593,84.80144790771374,Train
107.7966102,84.80144790771374,Train
120.0,84.80144790771374,Train
141.0169492,84.80144790771374,Train
20.27952431,102.06198119146214,Train
42.22628014,102.06198119146214,Train
82.91482248,102.06198119146214,Train
131.1795562,102.06198119146214,Train
144.191246,102.06198119146214,Train
145.4101056,102.06198119146214,Train
152.7677763,102.06198119146214,Train
10.8974359,43.36470056295779,Train
24.57264957,43.36470056295779,Train
41.23931624,43.36470056295779,Train
66.88034188,43.36470056295779,Train
68.37606838,43.36470056295779,Train
53.23,52.94461914663057,Train
47.34,51.316639557397416,Train
52.62,51.316639557397416,Train
48.79,52.94461914663057,Train
56.28,52.94461914663057,Train
54.15,51.316639557397416,Train
53.12,55.762083004693004,Train
52.56,55.762083004693004,Train
55.5,55.762083004693004,Train
55.92,55.762083004693004,Train
56.06,55.762083004693004,Train
56.06,55.762083004693004,Train
50.04,55.381913003866046,Train
62.6,55.762083004693004,Train
54.8,55.762083004693004,Train
49.89,52.57779192177658,Train
55.35,56.787357934818225,Train
54.61,52.57779192177658,Train
55.0,56.787357934818225,Train
49.43,52.57779192177658,Train
55.67,52.57779192177658,Train
61.16,56.787357934818225,Train
57.04,56.895003135907054,Train
49.26477143,71.67271210818134,Train
78.11363005,71.67271210818134,Train
86.86358416,71.67271210818134,Train
49.06921241,67.45480030766934,Train
86.9928401,67.45480030766934,Train
24.32432432,132.06382911793244,Train
46.77754678,132.06382911793244,Train
64.86486486,132.06382911793244,Train
85.44698545,132.06382911793244,Train
125.3638254,132.06382911793244,Train
160.9147609,132.06382911793244,Train
198.960499,132.06382911793244,Train
240.1247401,132.06382911793244,Train
270.0623701,132.06382911793244,Train
17.53246753,131.010045306736,Train
32.14285714,131.010045306736,Train
49.67532468,131.010045306736,Train
96.42857143,131.010045306736,Train
108.1168831,131.010045306736,Train
157.7922078,131.010045306736,Train
233.7662338,131.010045306736,Train
14.70588235,131.010045306736,Train
32.35294118,131.010045306736,Train
52.94117647,131.010045306736,Train
67.64705882,131.010045306736,Train
97.05882353,131.010045306736,Train
120.5882353,131.010045306736,Train
170.5882353,131.010045306736,Train
211.7647059,131.010045306736,Train
258.8235294,131.010045306736,Train
273.5294118,131.010045306736,Train
23.37662338,131.010045306736,Train
40.90909091,131.010045306736,Train
64.28571429,131.010045306736,Train
93.50649351,131.010045306736,Train
116.8831169,131.010045306736,Train
146.1038961,131.010045306736,Train
189.9350649,131.010045306736,Train
239.6103896,131.010045306736,Train
292.2077922,131.010045306736,Train
303.8961039,131.010045306736,Train
40.90909091,174.81997473983625,Train
70.12987013,174.81997473983625,Train
90.58441558,174.81997473983625,Train
116.8831169,174.81997473983625,Train
146.1038961,174.81997473983625,Train
175.3246753,174.81997473983625,Train
219.1558442,174.81997473983625,Train
260.0649351,174.81997473983625,Train
292.2077922,174.81997473983625,Train
292.2077922,174.81997473983625,Train
40.90909091,174.81997473983625,Train
73.05194805,174.81997473983625,Train
96.42857143,174.81997473983625,Train
116.8831169,174.81997473983625,Train
149.025974,174.81997473983625,Train
184.0909091,174.81997473983625,Train
236.6883117,174.81997473983625,Train
274.6753247,174.81997473983625,Train
306.8181818,174.81997473983625,Train
315.5844156,174.81997473983625,Train
44.11764706,174.81997473983625,Train
79.41176471,174.81997473983625,Train
102.9411765,174.81997473983625,Train
138.2352941,174.81997473983625,Train
164.7058824,174.81997473983625,Train
194.1176471,174.81997473983625,Train
247.0588235,174.81997473983625,Train
291.1764706,174.81997473983625,Train
338.2352941,174.81997473983625,Train
8.20519991,20.90241038534347,Train
25.7941412,20.90241038534347,Train
25.23331405,20.90241038534347,Train
25.60727543,20.90241038534347,Train
0.507272748,13.93638557996861,Train
1.154752282,13.93638557996861,Train
4.967687316,13.93638557996861,Train
10.00363925,13.93638557996861,Train
17.70455442,13.93638557996861,Train
23.89709741,13.93638557996861,Train
22.76211199,13.93638557996861,Train
22.77636251,13.93638557996861,Train
22.71855595,13.93638557996861,Train
0.363388407,9.42404607048182,Train
0.79504143,9.42404607048182,Train
3.528843907,9.42404607048182,Train
7.054125182,9.42404607048182,Train
13.53006976,9.42404607048182,Train
14.33430508,9.42404607048182,Train
15.85612332,9.42404607048182,Train
15.51181223,9.42404607048182,Train
15.66960233,9.42404607048182,Train
5.490196078,36.29175866170074,Train
10.58823529,36.29175866170074,Train
19.80392157,36.29175866170074,Train
23.92156863,36.29175866170074,Train
30.78431373,36.29175866170074,Train
38.43137255,36.29175866170074,Train
45.49019608,36.29175866170074,Train
51.56862745,36.29175866170074,Train
53.7254902,36.29175866170074,Train
59.80392157,36.29175866170074,Train
66.07843137,36.29175866170074,Train
5.68627451,44.85485654829693,Train
20.58823529,44.85485654829693,Train
27.05882353,44.85485654829693,Train
34.11764706,44.85485654829693,Train
51.96078431,44.85485654829693,Train
61.76470588,44.85485654829693,Train
64.50980392,44.85485654829693,Train
69.21568627,44.85485654829693,Train
73.33333333,44.85485654829693,Train
5.490196078,47.043363010741274,Train
10.58823529,47.043363010741274,Train
21.17647059,47.043363010741274,Train
29.80392157,47.043363010741274,Train
47.84313725,47.043363010741274,Train
55.49019608,47.043363010741274,Train
68.43137255,47.043363010741274,Train
72.54901961,47.043363010741274,Train
79.60784314,47.043363010741274,Train
81.56862745,47.043363010741274,Train
30.0,85.61084772971327,Train
53.33333333,85.61084772971327,Train
82.0,85.61084772971327,Train
102.0,85.61084772971327,Train
106.0,85.61084772971327,Train
108.0,85.61084772971327,Train
110.0,85.61084772971327,Train
26.0,94.34093377125836,Train
53.33333333,94.34093377125836,Train
107.3333333,94.34093377125836,Train
122.6666667,94.34093377125836,Train
126.6666667,94.34093377125836,Train
128.0,94.34093377125836,Train
13.33333333,60.79624271851674,Train
30.66666667,60.79624271851674,Train
51.33333333,60.79624271851674,Train
75.33333333,60.79624271851674,Train
80.66666667,60.79624271851674,Train
82.0,60.79624271851674,Train
82.66666667,60.79624271851674,Train
76.0,94.6011157820492,Train
92.0,94.6011157820492,Train
100.0,94.6011157820492,Train
102.0,94.6011157820492,Train
102.6666667,94.6011157820492,Train
3.3,40.56077488143428,Test
54.44444444,52.311716818234444,Test
13.38174274,15.297932736756579,Test
15.66390041,15.297932736756579,Test
169.787234,254.5854879718881,Test
115.7505774,73.20302186472304,Test
2.188225851,36.24073406633646,Test
49.79334609,36.24073406633646,Test
5.073268206,32.71461024234032,Test
19.49933393,32.71461024234032,Test
92.71160678,32.71461024234032,Test
5.071987293,37.309908634214516,Test
20.21963383,37.309908634214516,Test
37.33333333,47.49850046287486,Test
105.4918033,65.04251496235378,Test
27.23004695,46.89898188746365,Test
71.21704586,46.89898188746365,Test
246.8961687,142.44277857317033,Test
269.1997183,142.44277857317033,Test
32.42290749,50.20286771443535,Test
35.59471366,30.004846626487296,Test
30.90770463,31.513339038439586,Test
41.33729706,31.513339038439586,Test
128.9054807,66.78691950523233,Test
8.552084664,13.739568767353425,Test
18.19509482,13.739568767353425,Test
28.71582872,13.739568767353425,Test
141.3,82.69706875216707,Test
157.3495181,106.60153331822784,Test
39.88361629,171.2530664552187,Test
61.65957447,119.23630235073236,Test
26.70682731,21.80721467072881,Test
32.04819277,21.80721467072881,Test
4.783783784,17.95437797200353,Test
0.995024876,51.35142763284725,Test
58.70646766,51.35142763284725,Test
17.02380952,32.09389415842154,Test
41.54761905,32.09389415842154,Test
30.15706806,71.66389128041051,Test
214.6666667,162.4860188249003,Test
16.05504587,86.9678219461152,Test
12.20338983,84.80144790771374,Test
58.76068376,43.36470056295779,Test
47.87,52.94461914663057,Test
47.9,51.316639557397416,Test
61.8,57.00170743626548,Test
55.92,55.762083004693004,Test
46.31,55.762083004693004,Test
63.3,56.787357934818225,Test
88.66348449,67.45480030766934,Test
73.05194805,131.010045306736,Test
198.7012987,131.010045306736,Test
236.6883117,131.010045306736,Test
344.1176471,174.81997473983625,Test
0.507387672,20.90241038534347,Test
1.80234674,20.90241038534347,Test
16.47831966,20.90241038534347,Test
24.75879453,20.90241038534347,Test
25.92366009,20.90241038534347,Test
10.58823529,44.85485654829693,Test
41.17647059,44.85485654829693,Test
40.19607843,47.043363010741274,Test
125.3333333,94.34093377125836,Test
25.33333333,94.6011157820492,Test
